index,critical_temp
3810,83.0
3811,83.0
3812,38.0
3813,5.7
3814,92.0
3815,102.75
3816,63.5
3817,123.5
3818,97.9
3819,28.2
3820,12.3
3821,21.16842105263158
3822,5.8
3823,30.1
3824,5.1850000000000005
3825,2.21
3826,3.6
3827,31.0
3828,5.926
3829,5.926
3830,13.35
3831,5.766666666666667
3832,11.5
3833,4.65
3834,5.1
3835,5.1
3836,5.1
3837,5.1
3838,11.2
3839,4.91
3840,2.76
3841,2.775
3842,2.285
3843,1.3
3844,8.5
3845,29.45
3846,18.0
3847,29.2
3848,62.0
3849,77.7
3850,19.066666666666666
3851,24.9
3852,22.933333333333334
3853,31.5
3854,21.7
3855,28.2
3856,5.8
3857,26.933333333333334
3858,15.6
3859,17.0
3860,13.942857142857141
3861,17.1
3862,33.0
3863,29.2
3864,34.57038461538462
3865,16.925
3866,19.9
3867,19.066666666666666
3868,13.2
3869,6.55
3870,15.8
3871,7.266666666666666
3872,2.6
3873,1.73
3874,12.0
3875,9.82
3876,31.5
3877,8.3
3878,44.4
3879,14.0
3880,13.1
3881,10.200000000000001
3882,55.25
3883,58.0
3884,73.45
3885,55.95
3886,49.9
3887,52.73333333333333
3888,2.9133333333333336
3889,34.3
3890,20.6
3891,11.3
3892,9.78
3893,22.5
3894,15.0
3895,8.77
3896,8.77
3897,12.1
3898,12.1
3899,3.495
3900,2.155
3901,2.155
3902,6.6
3903,6.25
3904,19.55
3905,3.27
3906,2.9133333333333336
3907,3.2
3908,4.68
3909,26.0
3910,1.68
3911,19.0
3912,32.5
3913,37.14
3914,48.0
3915,10.75
3916,4.1
3917,16.5
3918,6.75
3919,6.6
3920,6.6
3921,3.1
3922,2.8
3923,29.0
3924,29.9
3925,53.0
3926,5.782222222222221
3927,3.378
3928,71.3
3929,126.15384615384616
3930,1.21
3931,1.21
3932,1.21
3933,1.21
3934,5.12
3935,4.0
3936,2.6
3937,111.5
3938,111.5
3939,2.7125000000000004
3940,34.5
3941,4.975
3942,32.0
3943,29.7
3944,17.75
3945,22.1
3946,16.9
3947,15.9
3948,13.6
3949,1.36
3950,1.2733333333333332
3951,9.2
3952,13.0
3953,6.933333333333333
3954,0.69
3955,18.5
3956,7.54
3957,36.0
3958,22.0
3959,17.119999999999997
3960,18.0
3961,37.13333333333333
3962,37.13333333333333
3963,18.0
3964,13.6
3965,2.5425
3966,14.2
3967,10.9
3968,21.1
3969,1.64
3970,35.67666666666667
3971,10.5
3972,8.3
3973,6.2
3974,3.93
3975,0.91
3976,6.6
3977,45.7
3978,18.8
3979,2.0
3980,32.2
3981,7.49
3982,2.21
3983,2.85
3984,20.4
3985,6.07
3986,4.2
3987,4.2
3988,34.0
3989,34.0
3990,34.0
3991,3.378
3992,38.2
3993,52.0
3994,4.703636363636364
3995,5.22
3996,6.125
3997,1.17
3998,0.6
3999,5.52
4000,5.75
4001,4.7
4002,5.0
4003,4.703636363636364
4004,4.703636363636364
4005,2.68
4006,45.3
4007,1.25
4008,2.9
4009,6.0
4010,2.5
4011,2.68
4012,4.5
4013,4.556666666666667
4014,7.266666666666666
4015,3.31
4016,3.31
4017,34.57038461538462
4018,3.7
4019,14.866666666666665
4020,14.866666666666665
4021,12.6
4022,18.0
4023,30.4
4024,0.734
4025,9.303999999999998
4026,10.6
4027,1.34
4028,2.7
4029,16.7
4030,4.12
4031,4.703636363636364
4032,5.13
4033,16.3
4034,4.1
4035,1.24
4036,1.8
4037,2.0
4038,13.3
4039,13.3
4040,13.3
4041,2.3
4042,1.21
4043,2.2
4044,15.0
4045,2.8
4046,4.06
4047,6.3
4048,4.36
4049,4.36
4050,36.0
4051,45.0
4052,48.0
4053,13.942857142857141
4054,11.64
4055,45.0
4056,13.1
4057,2.98
4058,3.67
4059,4.42
4060,4.42
4061,53.0
4062,2.76
4063,1.746
4064,2.84
4065,3.5
4066,4.01
4067,4.12
4068,2.2
4069,21.75
4070,4.703636363636364
4071,25.65
4072,31.0
4073,30.5
4074,29.45
4075,2.5
4076,3.69
4077,3.145
4078,5.199999999999999
4079,5.32
4080,3.67
4081,4.42
4082,5.32
4083,5.37
4084,4.66
4085,4.66
4086,13.5
4087,13.5
4088,1.4249999999999998
4089,80.0
4090,35.67666666666667
4091,42.0
4092,32.0
4093,35.0
4094,2.8
4095,2.96
4096,2.2
4097,2.8
4098,55.0
4099,3.25
4100,3.25
4101,10.27
4102,32.8
4103,22.1
4104,28.1
4105,28.1
4106,28.1
4107,28.1
4108,10.9
4109,1.5
4110,3.1
4111,1.85
4112,0.1
4113,9.24
4114,8.77
4115,21.5
4116,2.76
4117,13.9
4118,25.65
4119,3.57
4120,15.2
4121,15.2
4122,7.049000000000001
4123,3.57
4124,25.0
4125,30.4
4126,0.2
4127,21.8
4128,2.96
4129,4.21
4130,32.0
4131,29.166666666666668
4132,23.855
4133,7.16
4134,5.07
4135,21.8
4136,7.16
4137,55.8
4138,2.0
4139,23.0
4140,19.0
4141,4.2
4142,3.28
4143,18.7
4144,20.2
4145,17.2
4146,17.2
4147,10.0
4148,4.42
4149,5.37
4150,5.37
4151,3.378
4152,6.3875
4153,1.37
4154,1.37
4155,3.3
4156,28.0
4157,5.0
4158,3.0
4159,13.3
4160,7.83
4161,4.8
4162,14.066666666666668
4163,3.57
4164,0.28
4165,2.3
4166,38.2
4167,19.2
4168,31.75
4169,32.0
4170,3.0
4171,3.0
4172,3.0
4173,2.8
4174,1.85
4175,5.1
4176,6.93
4177,3.2
4178,1.74
4179,5.782222222222221
4180,0.2
4181,12.2
4182,13.8
4183,13.8
4184,0.98
4185,57.5
4186,29.4
4187,29.4
4188,18.0
4189,35.67666666666667
4190,6.95
4191,40.0
4192,3.59
4193,6.154999999999999
4194,5.94
4195,5.65
4196,7.0
4197,1.71
4198,1.4
4199,18.0
4200,2.5
4201,2.5
4202,4.18
4203,0.45
4204,25.2
4205,53.0
4206,25.2
4207,24.53333333333333
4208,21.4
4209,106.7
4210,106.7
4211,4.25
4212,1.2075
4213,1.3
4214,2.2199999999999998
4215,2.09
4216,1.4
4217,1.4
4218,3.59
4219,26.381818181818186
4220,9.754999999999999
4221,44.4
4222,5.913333333333334
4223,13.9
4224,36.6
4225,7.458571428571429
4226,6.1
4227,3.675
4228,132.0
4229,4.36
4230,4.556666666666667
4231,1.9
4232,2.1950000000000003
4233,2.23
4234,1.3
4235,4.91
4236,12.1
4237,7.0
4238,19.545
4239,35.67666666666667
4240,19.3
4241,0.38
4242,0.875
4243,1.2
4244,4.4
4245,0.27
4246,16.3
4247,29.3
4248,26.15
4249,7.4
4250,2.2
4251,3.7
4252,3.7
